0,1,2,3,4,5,6,7,8
1.798810632794912,-1.0425720702853738,0.6960964906671155,1.4388962906378164,-0.7745966692414834,0.8683657144985012,1.22042460801559,0.48336824452283184,-0.9838699100999073
-0.5616430321100665,-1.0425720702853738,1.788607604084714,-0.2055566129482595,1.2909944487358056,-1.0463346595193952,-1.1792536573837378,-0.6767155423319646,1.1627553482998907
0.43223219521834555,0.9591663046625438,-1.033712772244082,0.6166698388447784,-0.7745966692414834,0.7210810703432784,0.6557944279216306,-0.6767155423319646,-0.9838699100999073
2.1715138430430665,0.9591663046625438,-1.033712772244082,0.6166698388447784,-0.7745966692414834,0.8683657144985012,0.7969519729451205,0.48336824452283184,-0.9838699100999073
1.0534042122986031,0.9591663046625438,-1.2157979578136817,0.6166698388447784,-0.7745966692414834,1.015650358653724,0.9381095179686104,-0.6767155423319646,-0.9838699100999073
-0.934346242358221,0.9591663046625438,0.9692242690215152,0.6166698388447784,1.2909944487358056,-0.250997581081192,-0.19115084221930867,1.6434520313776282,1.1627553482998907
0.05952898497019105,0.9591663046625438,-1.1247553650288817,-1.0277830647412975,-0.7745966692414834,-0.45719608289850394,-0.19115084221930867,-0.6767155423319646,1.1627553482998907
0.05952898497019105,0.9591663046625438,0.42296871231271593,-0.2055566129482595,-0.7745966692414834,-0.015342150432835565,0.09116424782767109,-0.6767155423319646,1.1627553482998907
-1.0585806457742726,-1.0425720702853738,-1.3068405505984815,-0.2055566129482595,1.2909944487358056,-1.252533161336707,-1.3204112024072276,1.6434520313776282,0.08944271909999162
0.9291698088825516,0.9591663046625438,-0.12328684439608327,-0.2055566129482595,-0.7745966692414834,0.8683657144985012,1.0792670629921002,-0.6767155423319646,-0.9838699100999073
0.8049354054665001,0.9591663046625438,-1.3978831433832815,0.6166698388447784,-0.7745966692414834,0.42651178203283285,0.6557944279216306,-0.6767155423319646,-0.9838699100999073
-0.8101118389421695,0.9591663046625438,-0.5784998083200826,-1.8500095165343353,1.2909944487358056,-0.7517653712089496,-0.6146234772897783,-0.6767155423319646,1.1627553482998907
-1.0585806457742726,-1.0425720702853738,-0.8516275866744822,-0.2055566129482595,1.2909944487358056,-0.9579638730262615,-1.038096112360248,1.6434520313776282,1.1627553482998907
0.3079977918022941,0.9591663046625438,1.3333946401607146,-0.2055566129482595,-0.7745966692414834,0.13194249372238723,0.3734793378746509,-0.6767155423319646,-0.9838699100999073
